416;57;21;Belen De Los Andaquies
417;57;21;Cartagena Del Chaira
418;57;21;Curillo
419;57;21;El Doncello
420;57;21;El Paujil
421;57;21;La Montañita
422;57;21;Milan
423;57;21;Morelia
424;57;21;Puerto Rico
425;57;21;San Jose Del Fragua
426;57;21;San Vicente Del Caguan
427;57;21;Solano
428;57;21;Solita
429;57;21;Valparaiso
430;57;25;Almaguer
431;57;25;Argelia
432;57;25;Balboa
433;57;25;Bolivar
434;57;25;Buenos Aires
435;57;25;Cajibio
436;57;25;Caldono
437;57;25;Caloto
438;57;25;Corinto
439;57;25;El Tambo
440;57;25;Florencia
441;57;25;Guachene
442;57;25;Guapi
443;57;25;Inza
444;57;25;Jambalo
445;57;25;La Sierra
446;57;25;La Vega
447;57;25;Lopez
448;57;25;Mercaderes
449;57;25;Miranda
450;57;25;Morales
451;57;25;Padilla
452;57;25;Paez
453;57;25;Patia
454;57;25;Piamonte
455;57;25;Piendamo
456;57;25;Puerto Tejada
457;57;25;Purace
458;57;25;Rosas
459;57;25;San Sebastian
460;57;25;Santander De Quilichao
461;57;25;Santa Rosa
462;57;25;Silvia
463;57;25;Sotara
464;57;25;Suarez
465;57;25;Sucre
466;57;25;Timbio
467;57;25;Timbiqui
468;57;25;Toribio
469;57;25;Totoro
470;57;25;Villa Rica
471;57;24;Aguachica
472;57;24;Agustin Codazzi
473;57;24;Astrea
474;57;24;Becerril
475;57;24;Bosconia
476;57;24;Chimichagua
477;57;24;Chiriguana
478;57;24;Curumani
479;57;24;El Copey
480;57;24;El Paso
481;57;24;Gamarra
482;57;24;Gonzalez
483;57;24;La Gloria
484;57;24;La Jagua De Ibirico
485;57;24;Manaure
486;57;24;Pailitas
487;57;24;Pelaya
488;57;24;Pueblo Bello
489;57;24;Rio De Oro
490;57;24;La Paz
491;57;24;San Alberto
492;57;24;San Diego
493;57;24;San Martin
494;57;24;Tamalameque
495;57;18;Ayapel
496;57;18;Buenavista
497;57;18;Canalete
498;57;18;Cerete
499;57;18;Chima
500;57;18;Chinu
501;57;18;Cienaga De Oro
502;57;18;Cotorra
503;57;18;La Apartada
504;57;18;Lorica
505;57;18;Los Cordobas
506;57;18;Momil
507;57;18;Montelibano
508;57;18;Moñitos
509;57;18;Planeta Rica
510;57;18;Pueblo Nuevo
511;57;18;Puerto Escondido
512;57;18;Puerto Libertador
513;57;18;Purisima
514;57;18;Sahagun
515;57;18;San Andres Sotavento
516;57;18;San Antero
517;57;18;San Bernardo Del Viento
518;57;18;San Carlos
519;57;18;San Pelayo
520;57;18;Tierralta
521;57;18;Valencia
522;57;5;Agua De Dios
523;57;5;Alban
524;57;5;Anapoima
525;57;5;Anolaima
526;57;5;Arbelaez
527;57;5;Beltran
528;57;5;Bituima
529;57;5;Bojaca
530;57;5;Cabrera
531;57;5;Cachipay
532;57;5;Cajica
533;57;5;Caparrapi
534;57;5;Caqueza
535;57;5;Carmen De Carupa
536;57;5;Chaguani
537;57;5;Chipaque
538;57;5;Choachi
539;57;5;Choconta
540;57;5;Cogua
541;57;5;Cota
542;57;5;Cucunuba
543;57;5;El Colegio
544;57;5;El Peñon
545;57;5;El Rosal
546;57;5;Fomeque
547;57;5;Fosca
548;57;5;Funza
549;57;5;Fuquene
550;57;5;Gachala
551;57;5;Gachancipa
552;57;5;Gacheta
553;57;5;Gama
554;57;5;Granada
555;57;5;Guacheta
556;57;5;Guaduas
557;57;5;Guasca
558;57;5;Guataqui
559;57;5;Guatavita
560;57;5;Guayabal De Siquima
561;57;5;Guayabetal
562;57;5;Gutierrez
563;57;5;Jerusalen
564;57;5;Junin
565;57;5;La Calera
566;57;5;La Mesa
567;57;5;La Palma
568;57;5;La Peña
569;57;5;La Vega
570;57;5;Lenguazaque
571;57;5;Macheta
572;57;5;Madrid
573;57;5;Manta
574;57;5;Medina
575;57;5;Nariño
576;57;5;Nemocon
577;57;5;Nilo
578;57;5;Nimaima
579;57;5;Nocaima
580;57;5;Venecia
581;57;5;Pacho
582;57;5;Paime
583;57;5;Pandi
584;57;5;Paratebueno
585;57;5;Pasca
586;57;5;Puerto Salgar
587;57;5;Puli
588;57;5;Quebradanegra
589;57;5;Quetame
590;57;5;Quipile
591;57;5;Apulo
592;57;5;Ricaurte
593;57;5;San Antonio Del Tequendama
594;57;5;San Bernardo
595;57;5;San Cayetano
596;57;5;San Francisco
597;57;5;San Juan De Rio Seco
598;57;5;Sasaima
599;57;5;Sesquile
600;57;5;Sibate
601;57;5;Silvania
602;57;5;Simijaca
603;57;5;Soacha
604;57;5;Sopo
605;57;5;Subachoque
606;57;5;Suesca
607;57;5;Supata
608;57;5;Susa
609;57;5;Sutatausa
610;57;5;Tabio
611;57;5;Tausa
612;57;5;Tena
613;57;5;Tenjo
614;57;5;Tibacuy
615;57;5;Tibirita
616;57;5;Tocaima
617;57;5;Tocancipa
618;57;5;Topaipi
619;57;5;Ubala
620;57;5;Ubaque
621;57;5;Villa De San Diego De Ubate
622;57;5;Une
623;57;5;Utica
624;57;5;Vergara
625;57;5;Viani
626;57;5;Villagomez
627;57;5;Villapinzon
628;57;5;Villeta
629;57;5;Viota
630;57;5;Yacopi
631;57;5;Zipacon
632;57;5;Zipaquira
633;57;26;Quibdo
634;57;26;Acandi
635;57;26;Alto Baudo
636;57;26;Atrato
637;57;26;Bagado
638;57;26;Bahia Solano
639;57;26;Bajo Baudo
640;57;26;Bojaya
641;57;26;El Canton Del San Pablo
642;57;26;Carmen Del Darien
643;57;26;Certegui
644;57;26;Condoto
645;57;26;El Carmen De Atrato
646;57;26;El Litoral Del San Juan
647;57;26;Istmina
648;57;26;Jurado
649;57;26;Lloro
650;57;26;Medio Atrato
651;57;26;Medio Baudo
652;57;26;Medio San Juan
653;57;26;Novita
654;57;26;Nuqui
655;57;26;Rio Iro
656;57;26;Rio Quito
657;57;26;Riosucio
658;57;26;San Jose Del Palmar
659;57;26;Sipi
660;57;26;Tado
661;57;26;Unguia
662;57;26;Union Panamericana
663;57;13;Acevedo
664;57;13;Agrado
665;57;13;Aipe
666;57;13;Algeciras
667;57;13;Altamira
668;57;13;Baraya
669;57;13;Campoalegre
670;57;13;Colombia
671;57;13;Elias
